<<<<<<< HEAD
"Survey_Year","hh_categorisation_number","hh_categorisation_description","Food_code","Food_Code_description","ew:Sum(expenditure_*_household_weight)","ew2:Sum(expenditure_squared_*_household_weight_squared)","mw:Sum(members_of_household_*_household_weight)","mw2:(Sum(members_of_household_squared_*_household_weight_squared)","ewmw:Sum(expenditure_*_weighted_number_of_household_members_*_household_weight)","Combined_hh_categorisation_and_food_code","Estimate_of_average_expenditure:0.5*(ew/mw)","calc1:ew2/(ew*ew)","calc2:ewmw/(ew*mw)","calc3:mw2/(mw*mw)","standard_error:estimate_of_average_expenditure_*_(Square_Root(calc1-calc2+calc3)","residual_standard_error:standard_error_*_100/Estimate_of_average_expenditure"
201819,1,"Under 30","3105","Beef steak - more expensive",205930.43,2716562918.4041,5755.08,274339.0194,8145943.6718,"1_3105",17.891187437881,0.0640587877072104,0.0137467332982714,0.00828294641715785,4.33081316205404,24.2064042819451
201819,1,"Under 30","3106","Minced beef",216140.17,2078846157.8285,5755.08,274339.0194,8142142.2492,"1_3106",18.7782072534178,0.0444991149913563,0.0130912714299907,0.00828294641715785,3.74109726393083,19.922547522474
201819,1,"Under 30","3602","Lamb joints",58062.5,1463745656.97,5755.08,274339.0194,1860880.886,"1_3602",5.04445637593222,0.434184341397825,0.0111378528123678,0.00828294641715785,3.31298079929182,65.6756754820698
201819,1,"Under 30","3603","Lamb chops",31154.94,485317251.8036,5755.08,274339.0194,2060074.7046,"1_3603",2.70673387685315,0.500002172404704,0.0229791881415514,0.00828294641715785,1.88561644798724,69.6639024660771
201819,1,"Under 30","3604","All other lamb",13220.47,82356161.1409,5755.08,274339.0194,178969.4242,"1_3604",1.14859133148453,0.471196769946923,0.00470446862486392,0.00828294641715785,0.791424642707122,68.903936588501
201819,1,"Under 30","4101","Pork joints",5788,31179664,5755.08,274339.0194,104220.64,"1_4101",0.502860081875491,0.930710012231297,0.00625754301890909,0.00828294641715785,0.485653357245366,96.5782281691659
201819,1,"Under 30","4102","Pork chops",24595.9,131528674.9198,5755.08,274339.0194,1496685.7986,"1_4102",2.13688602069824,0.217417755262408,0.0211468921231137,0.00828294641715785,0.966462803778539,45.2276253584524
201819,1,"Under 30","4103","Pork fillets and steaks",72816.75,684853321.7097,5755.08,274339.0194,3759155.6874,"1_4103",6.32630215392314,0.129162066217957,0.0179406284435773,0.00828294641715785,2.18696508618771,34.5694061550871
201819,1,"Under 30","4104","All other pork",45315.6,378459003.2184,5755.08,274339.0194,2186708.3376,"1_4104",3.93700869492692,0.184299166847896,0.0167695634413574,0.00828294641715785,1.65078802663951,41.9300071337576
201819,1,"Under 30","5101","All offal other than liver",8674.62,40422027.3444,5755.08,274339.0194,292790.3004,"1_5101",0.753648950144916,0.53717670769282,0.0117296446862272,0.00828294641715785,0.55059201603535,73.0568278413285
201819,1,"Under 30","5502","Bacon and ham joints, uncooked",53983.79,367581253.3659,5755.08,274339.0194,1875002.4362,"1_5502",4.6900990081806,0.126132386031692,0.012070273072517,0.00828294641715785,1.64049620030164,34.9778586217529
201819,1,"Under 30","5505","Bacon and ham rashers, uncooked",245184.08,1479229148.948,5755.08,274339.0194,7689220.4415,"1_5505",21.3015353392134,0.0246065609833943,0.0108985488408772,0.00828294641715785,3.15887897351715,14.829348792066
201819,1,"Under 30","5801","Ham and bacon",224298.36,1704425919.8712,5755.08,274339.0194,9131142.17,"1_5801",19.4869888863404,0.0338786373265113,0.014147432716921,0.00828294641715785,3.26162081695443,16.7374284245664
201819,1,"Under 30","5903","Cooked chicken and turkey",136443.35,951634224.7303,5755.08,274339.0194,5235149.7703,"1_5903",11.8541662322678,0.0511169938142993,0.0133338439328153,0.00828294641715785,2.54426133874555,21.4630138374465
201819,1,"Under 30","5904","Takeaway chicken",201647.38,3074108994.7162,5755.08,274339.0194,10259536.4058,"1_5904",17.5190770588767,0.0756021409756095,0.0176812833489493,0.00828294641715785,4.50767602735736,25.7300998917257
201819,1,"Under 30","6201","Corned beef - canned or sliced",7105.03,26579955.9609,5755.08,274339.0194,177434.6622,"1_6201",0.617283339241157,0.526529156273012,0.00867863010729171,0.00828294641715785,0.447746831834838,72.535058598093
201819,1,"Under 30","6601","Other cooked meat",46596.84,206835618.8138,5755.08,274339.0194,2070438.1086,"1_6601",4.04832252549052,0.0952603995253886,0.0154413198025863,0.00828294641715785,1.2016225037664,29.6819854692977
201819,1,"Under 30","7102","Other canned meat and canned meat products",27131.93,118842430.0621,5755.08,274339.0194,1111989.4772,"1_7102",2.35721571203181,0.161439627839766,0.0142429063994356,0.00828294641715785,0.929471610444562,39.4309101920673
201819,1,"Under 30","7401","Chicken - whole or part",998784.52,23896814659.203,5755.08,274339.0194,46599784.0992,"1_7401",86.7741647379359,0.0239550129465399,0.0162140210508597,0.00828294641715785,10.9843679973947,12.6585695530095
201819,1,"Under 30","7703","Turkey - whole or part",62411,730025862.5832,5755.08,274339.0194,2544376.8104,"1_7703",5.422253035579,0.18742001297244,0.0141676858414437,0.00828294641715785,2.31025698791857,42.6069564212412
201819,1,"Under 30","7704","Poultry other than chicken or turkey",4961.92,11197378.624,5755.08,274339.0194,65216.336,"1_7704",0.431090445310925,0.454796221249464,0.00456757059283608,0.00828294641715785,0.291906361472073,67.7134844084829
201819,1,"Under 30","7801","Other fresh, chilled or frozen meat",0,0,5755.08,274339.0194,0,"1_7801",0,0,0,0.00828294641715785,0,0
201819,1,"Under 30","7901","Sausages, uncooked - pork",210131.82,1642565893.9478,5755.08,274339.0194,7487187.3774,"1_7901",18.2562032152464,0.0371996759593534,0.0123824194264039,0.00828294641715785,3.32143524386872,18.1934611743086
201819,1,"Under 30","8001","Sausages, uncooked - beef etc.",23249.6,214618944.5152,5755.08,274339.0194,1579757.3984,"1_8001",2.01991979260062,0.397042579615963,0.0236131291877748,0.00828294641715785,1.24796457372091,61.7828776316987
201819,1,"Under 30","8302","Meat pies - ready to eat",25123.97,88643784.6909,5755.08,274339.0194,1186281.4309,"1_8302",2.18276461838932,0.140433835671257,0.0164088481815158,0.00828294641715785,0.793962241717687,36.3741575719492
201819,1,"Under 30","8303","Sausage rolls - ready to eat",49179.98,257648777.7378,5755.08,274339.0194,1786525.3587,"1_8303",4.27274512256997,0.106524962741405,0.0126240721500777,0.00828294641715785,1.36583453717554,31.9662066890153
201819,1,"Under 30","8401","Meat pies, pasties and puddings - frozen or not frozen",103476.7,822884527.0742,5755.08,274339.0194,3564840.339,"1_8401",8.99003141572315,0.0768517490744816,0.0119722601196529,0.00828294641715785,2.43167363542589,27.0485554830543
201819,1,"Under 30","8501","Burgers - frozen or not frozen",103651.34,609103926.1112,5755.08,274339.0194,3476368.3046,"1_8501",9.00520409794477,0.0566945818926177,0.0116554619589735,0.00828294641715785,2.07944312187743,23.0915712654644
201819,1,"Under 30","8901","Complete meat-based ready meals - frozen or not frozen",575140.34,20046427266.22,5755.08,274339.0194,29195820.8513,"1_8901",49.9680577854695,0.0606023301382975,0.017641093058514,0.00828294641715785,11.3113582631258,22.6371781582735
201819,1,"Under 30","8902","Other convenience meat products - frozen or not frozen",507001.73,7210061655.1069,5755.08,274339.0194,19255994.97,"1_8902",44.0481913370448,0.0280491752568527,0.0131988214294508,0.00828294641715785,6.6995692077353,15.2096351845006
201819,1,"Under 30","9301","Pate",10894.8,73850845.725,5755.08,274339.0194,761071.242,"1_9301",0.946537667591067,0.622181292589393,0.0242764221182572,0.00828294641715785,0.736955905391152,77.8580642508079
201819,1,"Under 30","9302","Delicatessen type sausages",131936.38,964085723.2092,5755.08,274339.0194,6108837.7369,"1_9302",11.4626017362052,0.0553842812043857,0.0160906154670739,0.00828294641715785,2.50022998894109,21.8120636700129
201819,1,"Under 30","9403","Meat pastes and spreads",0,0,5755.08,274339.0194,0,"1_9403",0,0,0,0.00828294641715785,0,0
201819,1,"Under 30","9501","Takeaway meat pies and pasties",15080.6,64155556.36,5755.08,274339.0194,680163.524,"1_9501",1.31019898941457,0.282096068747341,0.0156737655977184,0.00828294641715785,0.686705837941828,52.4123315229136
201819,1,"Under 30","9502","Takeaway burger and bun",223322.48,2398563145.2546,5755.08,274339.0194,10044199.6546,"1_9502",19.4022046609257,0.0480934876239861,0.0156300916803669,0.00828294641715785,3.91647533957037,20.1857232619436
201819,1,"Under 30","9503","Takeaway kebabs",149690,1580879970.78,5755.08,274339.0194,6753649.862,"1_9503",13.0050320760094,0.0705526483094791,0.0156792174574458,0.00828294641715785,3.26828584393854,25.1309325869915
201819,1,"Under 30","9504","Takeaway sausages and saveloys",18105.99,40027358.0421,5755.08,274339.0194,719021.2041,"1_9504",1.57304416272233,0.122099074942647,0.0138006026729432,0.00828294641715785,0.537100533133784,34.1440212463122
201819,1,"Under 30","9505","Takeaway meat based meals",949118.02,36005154184.9902,5755.08,274339.0194,47612675.7322,"1_9505",82.4591508719253,0.0399690878360753,0.0174333560563666,0.00828294641715785,14.4759095997849,17.5552494134565
201819,1,"Under 30","9506","Takeaway miscellaneous meats",18765.6,166267125.36,5755.08,274339.0194,1232268.096,"1_9506",1.63035092474822,0.472151613903785,0.0228203016232026,0.00828294641715785,1.10288662051806,67.6471920110318
201819,1,"Under 30","10201","White fish, fresh or chilled",45916.48,371854664.783,5755.08,274339.0194,1032298.0632,"1_10201",3.98921300833351,0.176374607149045,0.00781295199522009,0.00828294641715785,1.67757957566337,42.0528954497765
201819,1,"Under 30","10202","White fish, frozen",9417.08,33294972.6344,5755.08,274339.0194,348244.9512,"1_10202",0.818153700730485,0.375444842310801,0.0128513040757282,0.00828294641715785,0.498252570690899,60.899629280664
201819,1,"Under 30","10601","Herrings and other blue fish, fresh or chilled",44592.46,1610955861.2356,5755.08,274339.0194,6230518.6768,"1_10601",3.87418246140801,0.810141311055452,0.0485558321457159,0.00828294641715785,3.39929084673628,87.7421463908249
201819,1,"Under 30","10602","Herrings and other blue fish, frozen",0,0,5755.08,274339.0194,0,"1_10602",0,0,0,0.00828294641715785,0,0
201819,1,"Under 30","10701","Salmon, fresh or chilled",60839.11,465874995.2313,5755.08,274339.0194,3088963.0642,"1_10701",5.28568760121493,0.12586462807639,0.0176444649639588,0.00828294641715785,1.80414006072884,34.1325518427188
201819,1,"Under 30","10801","Blue fish, dried or salted or smoked",62759.32,442446533.7936,5755.08,274339.0194,2442276.9543,"1_10801",5.4525149954475,0.112332219115949,0.0135236932918856,0.00828294641715785,1.78432644949859,32.7248334206946
201819,1,"Under 30","11401","White fish, dried or salted or smoked",8629.69,29667776.3925,5755.08,274339.0194,176282.4131,"1_11401",0.74974544228751,0.39837732118161,0.00709892229563938,0.00828294641715785,0.473920579307701,63.210864991956
201819,1,"Under 30","11702","Shellfish, fresh or chilled",27089.77,107779717.7457,5755.08,274339.0194,831201.9958,"1_11702",2.35355286112443,0.146867738106565,0.0106630118096713,0.00828294641715785,0.894621549143363,38.0115341329512
201819,1,"Under 30","11703","Shellfish, frozen",24728.35,102350060.5203,5755.08,274339.0194,754507.1691,"1_11703",2.14839324561952,0.16737778864722,0.0106034419296348,0.00828294641715785,0.872832959714157,40.6272437084702
201819,1,"Under 30","11801","Takeaway fish",82067,1205575701,5755.08,274339.0194,4624325.54,"1_11801",7.12996170339943,0.179001788490339,0.019582064305552,0.00828294641715785,2.91982744547419,40.9515165289327
201819,1,"Under 30","11901","Tinned salmon",4756.89,13699169.4821,5755.08,274339.0194,101501.2959,"1_11901",0.413277487020163,0.605407812686554,0.0074152723910232,0.00828294641715785,0.32179311849592,77.8636941528392
201819,1,"Under 30","12001","Other tinned or bottled fish",159174.04,919716891.9098,5755.08,274339.0194,7120348.5351,"1_12001",13.829003245828,0.0363002557212562,0.0155456055516648,0.00828294641715785,2.35652044627306,17.0404215284568
201819,1,"Under 30","12103","Ready meals and other fish products - frozen or not frozen",256588.61,2939203190.3711,5755.08,274339.0194,10954778.1675,"1_12103",22.2923582295989,0.0446431532460576,0.0148369572088161,0.00828294641715785,4.35067468574195,19.5164398532108
201819,1,"Under 30","12304","Takeaway fish products",18593.6,116931485.26,5755.08,274339.0194,756831.322,"1_12304",1.61540760510714,0.3382240599796,0.0141453677972577,0.00828294641715785,0.931295638123908,57.6508142700084
201819,1,"Under 30","12305","Takeaway fish based meals",75230.2,1557806289.5,5755.08,274339.0194,2778428.745,"1_12305",6.53598212361948,0.275251072683447,0.0128346986939579,0.00828294641715785,3.40059129248241,52.0287728479777
201819,1,"Under 30","12901","Eggs",281031.56,1695164698.747,5755.08,274339.0194,13819677.8615,"1_12901",24.4159559901861,0.0214635577595825,0.0170891891272368,0.00828294641715785,2.74691062069482,11.2504733453768
201819,1,"Under 30","13501","Butter",128394.05,977387054.2263,5755.08,274339.0194,5970297.3428,"1_13501",11.1548449369948,0.0592893632087419,0.0161595660310682,0.00828294641715785,2.52929175124736,22.6743784026887
201819,1,"Under 30","13801","Soft margarine",63061.34,301573621.8294,5755.08,274339.0194,3039104.4322,"1_13801",5.47875442218006,0.0758345234559055,0.0167479270157768,0.00828294641715785,1.42204596508399,25.9556434821575
201819,1,"Under 30","13802","Other margarine",2353.2,5537550.24,5755.08,274339.0194,69654.72,"1_13802",0.204445463833691,1,0.0102865642180474,0.00828294641715785,0.204240545852572,99.899768878567
201819,1,"Under 30","13901","Lard, cooking fat",2775.83,7705232.1889,5755.08,274339.0194,277166.6255,"1_13901",0.24116345906573,1,0.0346997782828388,0.00828294641715785,0.237956752291405,98.6703181374378
201819,1,"Under 30","14304","Olive Oil",37609.13,221418926.1133,5755.08,274339.0194,1227217.2614,"1_14304",3.26747238961057,0.156541022348606,0.0113398366524508,0.00828294641715785,1.28009932285251,39.1770509499265
201819,1,"Under 30","14305","Other vegetable and salad oils",44645.06,230431216.9644,5755.08,274339.0194,1632155.2082,"1_14305",3.87875233706569,0.115609757846785,0.0127047661274568,0.00828294641715785,1.29336435795463,33.3448553957707
201819,1,"Under 30","14802","Reduced fat spreads",35952.69,71612445.7261,5755.08,274339.0194,1695359.208,"1_14802",3.12356127108572,0.0554020361009832,0.0163873590747951,0.00828294641715785,0.679312629778849,21.7480167931115
201819,1,"Under 30","14803","Low fat spreads",9577.97,16207266.7239,5755.08,274339.0194,320252.3342,"1_14803",0.832131786178472,0.17667001037936,0.0116197681344705,0.00828294641715785,0.346443944694119,41.6333026148595
201819,1,"Under 30","14805","Suet and dripping",7300.06,27346294.9636,5755.08,274339.0194,380450.8696,"1_14805",0.634227499878368,0.513151537643192,0.0181113482793309,0.00828294641715785,0.449954413205868,70.945270158131
201819,1,"Under 30","14807","Imitatation cream",12425.52,35796703.329,5755.08,274339.0194,990165.19,"1_14807",1.07952626201547,0.231853623171872,0.0276931088179867,0.00828294641715785,0.497570811484923,46.0915893380825
201819,1,"Under 30","15001","Sugar",46514.87,99816722.4545,5755.08,274339.0194,2004738.7036,"1_15001",4.04120099112436,0.046133848210659,0.0149776816030757,0.00828294641715785,0.802553550556179,19.8592832259226
201819,1,"Under 30","15101","Jams and fruit curds",21725.08,40426421.063,5755.08,274339.0194,1288876.3829,"1_15101",1.88746985272142,0.0856529896700909,0.0206171443728852,0.00828294641715785,0.511078572720052,27.077442957998
201819,1,"Under 30","15201","Marmalade",0,0,5755.08,274339.0194,0,"1_15201",0,0,0,0.00828294641715785,0,0
201819,1,"Under 30","15301","Syrup, treacle",17259.76,63132592.657,5755.08,274339.0194,494529.151,"1_15301",1.49952389888585,0.211925940824697,0.00995716663502888,0.00828294641715785,0.687579897748835,45.8532136940069
201819,1,"Under 30","15401","Honey",29134.63,132800893.7459,5755.08,274339.0194,1578843.5913,"1_15401",2.53120981810852,0.156452311390143,0.0188325111037407,0.00828294641715785,0.966851733617487,38.1972180536175
201819,1,"Under 30","15504","Fresh potatoes not specified elsewhere",104047.52,305029897.3294,5755.08,274339.0194,4156572.7095,"1_15504",9.03962412338317,0.028175974284932,0.0138829666169033,0.00828294641715785,1.35823034488902,15.0252966976318
201819,1,"Under 30","15505","Fresh new potatoes",30580.75,86659744.9685,5755.08,274339.0194,1150146.2989,"1_15505",2.65684838438388,0.09266615471268,0.0130702406674137,0.00828294641715785,0.787605934901045,29.6443688518451
201819,1,"Under 30","15506","Fresh baking potatoes",61549.61,265456110.9969,5755.08,274339.0194,2998121.2316,"1_15506",5.34741567449975,0.0700716133130853,0.0169278777953355,0.00828294641715785,1.32532525289118,24.7844067782361
201819,1,"Under 30","16201","Fresh cabbages",22120.99,40720205.5517,5755.08,274339.0194,664466.1963,"1_16201",1.92186642062317,0.0832148515481865,0.010438713135526,0.00828294641715785,0.547172228482893,28.4708771957975
201819,1,"Under 30","16301","Fresh brussels sprouts",336.4,113164.96,5755.08,274339.0194,5658.248,"1_16301",0.0292263530654656,1,0.00584527061309313,0.00828294641715785,0.0292619535699036,100.121809602307
201819,1,"Under 30","16401","Fresh cauliflower",63664.07,146612060.6519,5755.08,274339.0194,3177945.481,"1_16401",5.53111946315255,0.0361726977238131,0.0173472514528634,0.00828294641715785,0.910678162718784,16.4646265333009
201819,1,"Under 30","16701","Lettuce and leafy salads",56179.49,109390416.9805,5755.08,274339.0194,1987902.6649,"1_16701",4.88086090897086,0.0346596117182245,0.012296908859468,0.00828294641715785,0.854438571242038,17.5058987989518
201819,1,"Under 30","16702","Prepared lettuce salads",129393.32,666152467.515,5755.08,274339.0194,5644448.3727,"1_16702",11.2416612801212,0.039787800205679,0.0151596187555685,0.00828294641715785,2.03939748061472,18.1414243837876
201819,1,"Under 30","16801","Fresh peas",18725.88,49973503.829,5755.08,274339.0194,1328376.1002,"1_16801",1.62690006046832,0.142513277662062,0.0246523002152611,0.00828294641715785,0.577821960366459,35.5167458903485
201819,1,"Under 30","16901","Fresh beans",18567.27,25514953.6413,5755.08,274339.0194,663911.166,"1_16901",1.61312006088534,0.0740114099683137,0.0124262632726794,0.00828294641715785,0.426389142470258,26.432573297504
201819,1,"Under 30","17101","Other fresh green vegetables",33179.76,82115421.172,5755.08,274339.0194,1180449.0192,"1_17101",2.88264976333952,0.074589594150648,0.0123638186414596,0.00828294641715785,0.765443784494627,26.5534784776583
201819,1,"Under 30","17201","Fresh carrots",49941.09,78141930.5513,5755.08,274339.0194,2285357.7436,"1_17201",4.33887018077942,0.0313305560511233,0.0159028442924651,0.00828294641715785,0.668110752038271,15.3982655438254
201819,1,"Under 30","17301","Fresh turnips and swede",2258.7,1511711.2148,5755.08,274339.0194,100490.1824,"1_17301",0.196235326007632,0.296313699845356,0.0154612183422432,0.00828294641715785,0.105518314602261,53.7713146501246
201819,1,"Under 30","17401","Other fresh root vegetables",53138.08,164238023.6816,5755.08,274339.0194,1955795.1565,"1_17401",4.61662392182211,0.0581650350055037,0.0127907537705103,0.00828294641715785,1.06939614095121,23.1640297988392
201819,1,"Under 30","17501","Fresh onions, leeks and shallots",104166.33,232092820.2373,5755.08,274339.0194,3907982.9962,"1_17501",9.04994630830501,0.0213898125765946,0.0130377885338455,0.00828294641715785,1.16723155455498,12.8976627572235
201819,1,"Under 30","17601","Fresh cucumbers",68908.55,202099760.8623,5755.08,274339.0194,3706152.0414,"1_17601",5.98675865496222,0.0425617598360106,0.0186908370428498,0.00828294641715785,1.07351562796947,17.9314999959063
201819,1,"Under 30","17701","Fresh mushrooms",102286.89,317430925.6261,5755.08,274339.0194,4115029.9489,"1_17701",8.88666100210596,0.0303395606234585,0.0139807882081375,0.00828294641715785,1.39499969437983,15.697680985572
201819,1,"Under 30","17801","Fresh tomatoes",126970.69,516563478.7517,5755.08,274339.0194,5730513.9317,"1_17801",11.0311837541789,0.0320417877118244,0.0156844293986399,0.00828294641715785,1.7315903475651,15.6972305615807
201819,1,"Under 30","18301","Fresh vegetable stewpack, stirfry pack etc.",44364.65,149103440.4463,5755.08,274339.0194,2160673.613,"1_18301",3.85439038206246,0.075755391209163,0.0169250803517179,0.00828294641715785,0.998527103521088,25.9062265246413
201819,1,"Under 30","18302","Fresh stem vegetables",75941.21,360221467.4275,5755.08,274339.0194,3183782.1372,"1_18302",6.59775450558463,0.0624618101238226,0.014569493692386,0.00828294641715785,1.56375498994546,23.7013212392462
201819,1,"Under 30","18303","Fresh marrow, courgettes, aubergine, pumpkin and other vegetables",222201.83,973206421.5499,5755.08,274339.0194,7083911.0675,"1_18303",19.3048428518804,0.0197110474389389,0.0110790902368537,0.00828294641715785,2.51073591160655,13.0057308980476
201819,1,"Under 30","18304","Fresh herbs",56101.69,142797488.1701,5755.08,274339.0194,2038415.0791,"1_18304",4.87410166322623,0.045369989633302,0.0126268583900817,0.00828294641715785,0.987244180267445,20.254895126951
201819,1,"Under 30","18401","Tomatoes, canned or bottled",76558.33,355741082.7055,5755.08,274339.0194,3740292.8108,"1_18401",6.65136974638059,0.0606944694798381,0.0169782053376443,0.00828294641715785,1.51673415229472,22.8033354050129
201819,1,"Under 30","18501","Peas, canned",6794.61,14574793.0583,5755.08,274339.0194,192586.5524,"1_18501",0.590314122479618,0.315699089373398,0.00985008674997705,0.00828294641715785,0.330856162141984,56.0474753258859
201819,1,"Under 30","18802","Baked beans in sauce",90840.19,422959350.9969,5755.08,274339.0194,3669579.1799,"1_18802",7.8921743920154,0.0512557465135913,0.0140383756617762,0.00828294641715785,1.68346420169652,21.3308033765662
201819,1,"Under 30","18803","Other canned beans and pulses",43822.49,144684407.2577,5755.08,274339.0194,1645583.2468,"1_18803",3.80728764847752,0.0753403490964641,0.0130497273298999,0.00828294641715785,1.01143208839427,26.565686172904
201819,1,"Under 30","19101","Other canned vegetables",46663.39,214850370.0249,5755.08,274339.0194,1891397.0596,"1_19101",4.05410437387491,0.0986696377041111,0.014085914695133,0.00828294641715785,1.23544910938951,30.4740331144626
201819,1,"Under 30","19201","Dried pulses, other than air-dried",19875.79,80063176.1195,5755.08,274339.0194,1444001.2906,"1_19201",1.72680397144783,0.202667455820852,0.0252476994976969,0.00828294641715785,0.744135718377391,43.0932364461423
201819,1,"Under 30","19501","Air-dried vegetables",3070.99,6058797.8041,5755.08,274339.0194,38230.5914,"1_19501",0.26680689060795,0.642435682597009,0.00432624633778663,0.00828294641715785,0.214508821316058,80.3985312475533
201819,1,"Under 30","19602","Tomato puree and vegetable purees",17269.44,26160259.729,5755.08,274339.0194,892457.6181,"1_19602",1.50036489501449,0.0877173578721774,0.0179592409365737,0.00828294641715785,0.41913939604812,27.9358306396573
201819,1,"Under 30","19603","Vegetable juices e.g. tomato juice, carrot juice",0,0,5755.08,274339.0194,0,"1_19603",0,0,0,0.00828294641715785,0,0
